Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [462] soundSetEnable(int)   [309] arm1A4(unsigned int)  [208] thumb42_2(unsigned int)
 [463] soundSetVolume(float) [376] arm1A7(unsigned int)  [227] thumb42_3(unsigned int)
 [375] system10Frames(int)   [358] arm1B0(unsigned int)  [201] thumb43_0(unsigned int)
 [382] systemGetClock()      [207] arm1B2(unsigned int)   [55] thumb43_1(unsigned int)
 [464] utilIsGBAImage(char const*) [89] arm1BD(unsigned int) [274] thumb43_2(unsigned int)
 [399] BIOS_CpuFastSet()     [351] arm1C0(unsigned int)  [275] thumb43_3(unsigned int)
 [314] CPUUpdateRender()     [105] arm1CB(unsigned int)  [241] thumb44_1(unsigned int)
 [342] inputReadJoypad(int)  [352] arm1DB(unsigned int)  [231] thumb44_2(unsigned int)
   [5] mode0RenderLine()      [98] arm1DD(unsigned int)  [359] thumb45_1(unsigned int)
   [3] mode2RenderLine()      [25] arm1FD(unsigned int)   [21] thumb46_1(unsigned int)
 [465] rtcEnableRumble(bool) [356] arm200(unsigned int)   [30] thumb46_2(unsigned int)
 [383] systemShowSpeed(int)  [287] arm210(unsigned int)  [248] thumb46_3(unsigned int)
  [59] systemSoundInit()     [315] arm240(unsigned int)  [302] Blip_Buffer::remove_samples(long)
  [60] utilGBAFindSave(int)   [92] arm250(unsigned int)  [415] Blip_Buffer::set_sample_rate(long, int)
 [326] BIOS_BgAffineSet()    [333] arm260(unsigned int)  [416] Blip_Buffer::clear(int)
 [214] CPUCompareVCOUNT()     [24] arm270(unsigned int)  [288] Blip_Buffer::end_frame(int)
 [343] systemDrawScreen()    [269] arm280(unsigned int)  [417] Blip_Buffer::Blip_Buffer()
 [344] systemReadJoypad(int) [205] arm290(unsigned int)  [418] Blip_Buffer::~Blip_Buffer()
 [103] CPUUpdateRegister(unsigned int, unsigned short) [290] arm310(unsigned int) [386] Blip_Synth_::volume_unit(double)
 [254] codeTicksAccess32(unsigned int) [307] arm350(unsigned int) [402] Blip_Synth_::treble_eq(blip_eq_t const&)
 [258] dataTicksAccess32(unsigned int) [63] arm360(unsigned int) [435] Blip_Synth_::Blip_Synth_(short*, int)
  [15] flashDelayedWrite(unsigned int, unsigned char) [298] arm380(unsigned int) [409] Data_Reader::read(void*, int)
 [345] systemReadJoypads()   [268] arm3A0(unsigned int)  [479] File_Reader::seek(int)
 [466] CPUReadBatteryFile(char const*) [196] arm3C0(unsigned int) [410] Gba_Pcm_Fifo::write_control(int)
 [467] CheckEReaderRegion()  [230] arm480(unsigned int)  [340] Stereo_Mixer::mix_stereo(short*, int)
 [468] soundGetSampleRate()  [310] arm4C0(unsigned int)  [480] Stereo_Buffer::clock_rate(long)
 [469] soundSetSampleRate(long) [353] arm510(unsigned int) [338] Stereo_Buffer::read_samples(short*, long)
  [35] soundTimerOverflow(int) [101] arm550(unsigned int) [481] Stereo_Buffer::set_sample_rate(long, int)
 [346] systemPauseOnFrame()  [228] arm580(unsigned int)  [482] Stereo_Buffer::clear()
 [405] BIOS_LZ77UnCompVram() [219] arm590(unsigned int)  [325] Stereo_Buffer::end_frame(int)
 [470] CPUWriteBatteryFile(char const*) [64] arm5B0(unsigned int) [483] Stereo_Buffer::Stereo_Buffer()
 [471] systemScreenMessage(char const*) [106] arm5C0(unsigned int) [484] Stereo_Buffer::~Stereo_Buffer()
  [93] CPUSoftwareInterrupt(int) [96] arm5D0(unsigned int) [411] blargg_vector_::init()
 [194] codeTicksAccessSeq32(unsigned int) [357] arm790(unsigned int) [391] blargg_vector_::clear()
 [252] dataTicksAccessSeq32(unsigned int) [311] arm7C0(unsigned int) [436] blargg_vector_::resize_(unsigned long, unsigned long)
 [472] gbSoundSetDeclicking(bool) [94] arm810(unsigned int) [313] Gb_Sweep_Square::clock_sweep()
 [107] BIOS_RegisterRamReset(unsigned int) [271] arm8B0(unsigned int) [419] Std_File_Reader::open(char const*)
  [57] systemOnSoundShutdown() [270] arm920(unsigned int) [420] Std_File_Reader::read_v(void*, int)
 [400] CPUUpdateRenderBuffers(bool) [203] armA00(unsigned int) [421] Std_File_Reader::Std_File_Reader()
 [347] inputUpdateMotionSensor() [321] armB00(unsigned int) [485] Std_File_Reader::~Std_File_Reader()
 [348] systemUpdateMotionSensor() [204] thumb20(unsigned int) [437] Std_File_Reader::~Std_File_Reader()
 [428] utilStripDoubleExtension(char const*, char*) [68] thumb21(unsigned int) [438] Binary_Extractor::open_path_v()
 [336] systemOnWriteDataToSoundBuffer(unsigned short const*, int) [70] thumb22(unsigned int) [486] Binary_Extractor::stat_v()
  [56] doDMA(unsigned int&, unsigned int&, unsigned int, unsigned int, unsigned int, int) [31] thumb23(unsigned int) [412] Binary_Extractor::close_v()
   [1] CPULoop(int)           [32] thumb24(unsigned int) [487] Binary_Extractor::extract_v(void*, int)
 [381] ReadPref(char const*, int) [242] thumb25(unsigned int) [439] Binary_Extractor::~Binary_Extractor()
 [473] rtcReset()            [295] thumb26(unsigned int) [488] Array<unsigned short>::Array(unsigned long)
 [474] utilLoad(char const*, bool (*)(char const*), unsigned char*, int&) [79] thumb27(unsigned int) [489] fex_t::open_arc_file(bool)
 [475] flashInit()            [27] thumb28(unsigned int) [440] fex_t::open(char const*)
 [429] rtcEnable(bool)       [212] thumb29(unsigned int) [441] fex_t::stat()
 [430] new_binary()          [209] thumb2A(unsigned int) [442] fex_t::close()
  [54] thumb00_01(unsigned int) [71] thumb2B(unsigned int) [490] fex_t::read_v(void*, int)
 [200] thumb00_02(unsigned int) [72] thumb2C(unsigned int) [491] fex_t::set_info(int, unsigned int, unsigned int)
 [225] thumb00_03(unsigned int) [220] thumb2D(unsigned int) [422] fex_t::set_name(char const*, wchar_t const*)
 [224] thumb00_04(unsigned int) [237] thumb2E(unsigned int) [443] fex_t::fex_t(fex_type_t_ const*)
 [260] thumb00_05(unsigned int) [378] thumb2F(unsigned int) [444] fex_t::~fex_t()
 [373] thumb00_06(unsigned int) [213] thumb30(unsigned int) [396] Gb_Apu::reset_regs()
 [370] thumb00_07(unsigned int) [52] thumb31(unsigned int) [11] Gb_Apu::run_until_(int)
 [235] thumb00_08(unsigned int) [229] thumb32(unsigned int) [413] Gb_Apu::set_output(Blip_Buffer*, Blip_Buffer*, Blip_Buffer*, int)
 [401] thumb00_09(unsigned int) [226] thumb33(unsigned int) [387] Gb_Apu::silence_osc(Gb_Osc&)
 [431] thumb00_0A(unsigned int) [276] thumb34(unsigned int) [371] Gb_Apu::apply_stereo()
 [389] thumb00_0B(unsigned int) [285] thumb35(unsigned int) [36] Gb_Apu::write_register(int, unsigned int, int)
 [397] thumb00_0C(unsigned int) [233] thumb36(unsigned int) [423] Gb_Apu::reset(Gb_Apu::mode_t, bool)
 [406] thumb00_0E(unsigned int) [76] thumb37(unsigned int) [424] Gb_Apu::volume(double)
  [83] thumb00_0F(unsigned int) [77] thumb38(unsigned int) [17] Gb_Apu::end_frame(int)
  [69] thumb00_10(unsigned int) [256] thumb39(unsigned int) [332] Gb_Apu::write_osc(int, int, int, int)
 [407] thumb00_11(unsigned int) [251] thumb3A(unsigned int) [492] Gb_Apu::Gb_Apu()
 [296] thumb00_12(unsigned int) [369] thumb3B(unsigned int) [294] Gb_Env::clock_envelope()
 [281] thumb00_13(unsigned int) [334] thumb3C(unsigned int) [360] Gb_Env::write_register(int, int, int, int)
 [267] thumb00_18(unsigned int) [312] thumb3D(unsigned int) [259] Gb_Osc::clock_length()
 [394] thumb00_1C(unsigned int) [257] thumb3E(unsigned int) [384] Gb_Osc::reset()
 [297] thumb08_01(unsigned int) [80] thumb3F(unsigned int) [263] Gb_Wave::run(int, int)
 [249] thumb08_02(unsigned int) [22] thumb47(unsigned int) [390] Gba_Pcm::apply_control(int)
 [337] thumb08_03(unsigned int) [29] thumb48(unsigned int) [10] Gb_Noise::run(int, int)
 [293] thumb08_04(unsigned int) [87] thumb50(unsigned int) [445] SoundSDL::init(long)
 [363] thumb08_05(unsigned int) [277] thumb56(unsigned int) [493] SoundSDL::pause()
 [432] thumb08_06(unsigned int) [82] thumb58(unsigned int) [494] SoundSDL::reset()
 [433] thumb08_07(unsigned int) [19] thumb5A(unsigned int) [339] SoundSDL::write(unsigned short*, int)
 [279] thumb08_08(unsigned int) [23] thumb5E(unsigned int) [446] SoundSDL::resume()
 [385] thumb08_0B(unsigned int) [95] thumb60(unsigned int) [495] SoundSDL::SoundSDL()
 [476] thumb08_0C(unsigned int) [9] thumb68(unsigned int) [496] SoundSDL::~SoundSDL()
  [84] thumb08_0D(unsigned int) [38] thumb70(unsigned int) [255] Gb_Square::run(int, int)
  [74] thumb08_0E(unsigned int) [218] thumb78(unsigned int) [425] Blip_Buffer::clock_rate_factor(long) const
  [85] thumb08_0F(unsigned int) [13] thumb80(unsigned int) [304] Stereo_Buffer::samples_avail() const
  [33] thumb08_10(unsigned int) [8] thumb88(unsigned int) [379] Gb_Wave::access(unsigned int) const
 [300] thumb08_18(unsigned int) [217] thumb90(unsigned int) [403] blip_eq_t::generate(float*, int) const
 [366] thumb08_19(unsigned int) [45] thumb98(unsigned int) [112] fex_close
